Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
20080205.47.133,State,2/5/08,22:31:00,3,Kentucky,,,3,0,0,440,20.79,Monroe,Cumberland,-,-,-,-,-,-,-,-,-,-,"$3,701,000 ",,36.63,-85.89,36.78,-85.56,2,0,133,Unmodified
20080205.21.134,Summary,2/5/08,22:54:00,3,Kentucky,-,-,1,0,0,350,6.45,Meade,-,-,-,-,-,-,-,-,-,-,-,"$2,000,000 ",,37.96,-86.27,38,-86.17,1,0,134,Unmodified
20080205.22.135,Summary,2/5/08,23:17:00,3,Louisiana,-,-,0,0,0,50,1.47,Catahoula,-,-,-,-,-,-,-,-,-,-,-,"$2,000 ",,31.56,-91.98,31.57,-91.96,1,0,135,Unmodified
20080205.21.136,Summary,2/5/08,23:21:00,3,Kentucky,-,-,2,0,0,400,7.1,Hardin,-,-,-,-,-,-,-,-,-,-,-,"$3,000,000 ",,37.66,-86.01,37.68,-85.88,1,0,136,Unmodified
20080205.21.137,Summary,2/5/08,23:27:00,3,Kentucky,-,-,2,0,0,300,1.02,Hardin,-,-,-,-,-,-,-,-,-,-,-,"$150,000 ",,37.7,-85.78,37.7,-85.76,1,0,137,Unmodified
20080205.21.138,Summary,2/5/08,23:32:00,3,Kentucky,-,-,1,0,0,150,10.53,Hart,-,-,-,-,-,-,-,-,-,-,-,"$500,000 ",,37.4,-85.96,37.41,-85.76,1,0,138,Unmodified
20080205.21.139,Summary,2/5/08,23:38:00,3,Kentucky,-,-,2,0,0,300,1.29,Nelson,-,-,-,-,-,-,-,-,-,-,-,"$50,000 ",,37.73,-85.63,37.73,-85.61,1,0,139,Unmodified
20080205.21.140,Summary,2/5/08,23:38:00,3,Kentucky,-,-,0,0,0,220,0.66,Spencer,-,-,-,-,-,-,-,-,-,-,-,"$150,000 ",,37.99,-85.42,38,-85.41,1,0,140,Unmodified
20080205.47.141,Summary,2/5/08,23:41:00,3,Tennessee,-,-,0,0,0,20,0.1,Perry,-,-,-,-,-,-,-,-,-,-,-,-,,35.81,-87.82,-,-,1,0,141,Unmodified
20080205.21.142,Summary,2/5/08,23:43:00,3,Kentucky,-,-,0,0,1,220,0.56,Spencer,-,-,-,-,-,-,-,-,-,-,-,"$200,000 ",,38.02,-85.34,38.02,-85.33,1,0,142,Unmodified
20080205.21.143,Summary,2/5/08,23:46:00,3,Kentucky,-,-,2,0,0,250,6.99,Shelby,-,-,-,-,-,-,-,-,-,-,-,"$175,000 ",,38.27,-85.2,38.31,-85.09,1,0,143,Unmodified
20080205.21.144,Summary,2/5/08,23:50:00,3,Kentucky,-,-,2,0,2,300,0.76,Nelson,-,-,-,-,-,-,-,-,-,-,-,"$250,000 ",,37.81,-85.38,37.82,-85.38,1,0,144,Unmodified
20080205.47.145,Summary,2/5/08,23:51:00,3,Tennessee,-,-,0,0,0,20,0.1,Hickman,-,-,-,-,-,-,-,-,-,-,-,-,,35.87,-87.66,-,-,1,0,145,Unmodified
20080205.21.146,Summary,2/5/08,23:52:00,3,Kentucky,-,-,0,0,0,125,0.35,Shelby,-,-,-,-,-,-,-,-,-,-,-,"$60,000 ",,38.12,-85.05,38.12,-85.05,1,0,146,Unmodified
20080206.21.147,Summary,2/6/08,0:01:00,3,Kentucky,-,-,1,0,0,150,0.3,Washington,-,-,-,-,-,-,-,-,-,-,-,"$60,000 ",,37.67,-85.18,37.67,-85.18,1,0,147,Unmodified
20080206.21.148,Summary,2/6/08,0:06:00,3,Kentucky,-,-,2,0,0,250,0.99,Washington,-,-,-,-,-,-,-,-,-,-,-,"$15,000 ",,37.69,-85.06,37.69,-85.05,1,0,148,Unmodified
20080206.21.149,Summary,2/6/08,0:08:00,3,Kentucky,-,-,1,0,0,170,2.44,Franklin,-,-,-,-,-,-,-,-,-,-,-,"$250,000 ",,38.24,-84.81,38.26,-84.77,1,0,149,Unmodified
20080206.21.150,Summary,2/6/08,0:20:00,3,Kentucky,-,-,1,0,0,350,0.88,Mercer,-,-,-,-,-,-,-,-,-,-,-,"$1,000,000 ",,37.76,-84.84,37.76,-84.82,1,0,150,Unmodified
20080206.21.151,Summary,2/6/08,0:29:00,3,Kentucky,-,-,2,0,1,440,3.49,Harrison,-,-,-,-,-,-,-,-,-,-,-,"$500,000 ",,38.36,-84.38,38.38,-84.32,1,0,151,Unmodified
20080206.47.152,Summary,2/6/08,0:32:00,3,Tennessee,-,-,0,0,0,20,0.1,Dickson,-,-,-,-,-,-,-,-,-,-,-,-,,36.01,-87.32,-,-,1,0,152,Unmodified
20080206.47.153,Summary,2/6/08,0:44:00,3,Tennessee,-,-,0,0,0,20,0.1,Davidson,-,-,-,-,-,-,-,-,-,-,-,-,,36.21,-86.95,-,-,1,0,153,Unmodified
20080206.28.154,Summary,2/6/08,0:46:00,3,Mississippi,-,-,0,0,0,75,4.77,Yazoo,-,-,-,-,-,-,-,-,-,-,-,"$180,000 ",,32.71,-90.23,32.77,-90.19,1,0,154,Unmodified
20080206.21.155,Summary,2/6/08,0:51:00,3,Kentucky,-,-,0,0,0,125,0.92,Clark,-,-,-,-,-,-,-,-,-,-,-,"$200,000 ",,38.07,-84.14,38.08,-84.13,1,0,155,Unmodified
